Index,year,month,day,latitude,longitude,zon.winds,mer.winds,humidity,air temp.,date
20405,1997,4,20,-5.01,-139.9,-5.0,1.0,78.4,27.7,1997-04-20
15447,1997,4,20,4.91,-139.9,-4.1,-5.7,87.0,27.23,1997-04-20
21473,1997,4,20,-5.01,156.0,-0.3,1.9,80.7,28.25,1997-04-20
29756,1997,4,20,-8.03,164.9,,,75.5,29.4,1997-04-20
19333,1997,4,20,-4.98,-110.0,-4.8,1.4,73.5,26.97,1997-04-20
5137,1997,4,20,2.0,-110.75,-0.4,3.9,81.5,27.02,1997-04-20
12473,1997,4,20,-1.94,164.4,6.0,0.1,82.5,,1997-04-20
24517,1997,4,20,8.02,-125.0,-4.6,-3.1,82.2,26.4,1997-04-20
7676,1997,4,20,2.0,156.0,8.6,1.2,84.3,28.0,1997-04-20
30833,1997,4,20,-7.98,-179.9,-1.5,-4.2,71.7,29.1,1997-04-20
25017,1997,4,20,7.95,-155.0,-6.1,-4.8,87.4,26.89,1997-04-20
17426,1997,4,20,5.05,165.0,2.3,5.4,81.0,27.92,1997-04-20
18803,1997,4,20,5.01,-94.94,4.6,1.9,81.2,26.88,1997-04-20
28156,1997,4,20,-8.06,-109.94,-6.7,2.1,74.9,27.39,1997-04-20
1642,1997,4,20,0.0,147.0,,,,,1997-04-20
25508,1997,4,20,7.99,156.0,,,88.5,25.61,1997-04-20
7145,1997,4,20,1.77,-154.9,-4.0,-0.2,81.4,26.7,1997-04-20
3229,1997,4,20,0.0,165.0,8.4,2.0,77.2,28.27,1997-04-20
13517,1997,4,20,-2.01,-180.0,-0.6,-2.6,71.2,28.4,1997-04-20
22934,1997,4,20,-5.03,-179.9,-2.1,-3.4,71.8,28.8,1997-04-20
6568,1997,4,20,1.98,-140.0,-3.6,-1.1,85.3,26.94,1997-04-20
16895,1997,4,20,5.01,156.1,-4.6,4.2,83.0,,1997-04-20
14911,1997,4,20,5.13,-124.9,-2.4,-1.7,81.2,27.67,1997-04-20
23465,1997,4,20,-5.03,-95.06,,,84.4,27.36,1997-04-20
20942,1997,4,20,-4.98,-155.0,-4.7,-0.7,81.5,28.19,1997-04-20
14498,1997,4,20,5.03,-110.0,0.6,1.1,83.5,25.66,1997-04-20
30294,1997,4,20,-8.02,-170.0,-2.2,-1.8,,28.8,1997-04-20
2700,1997,4,20,-0.01,156.1,,,77.8,27.9,1997-04-20
28694,1997,4,20,-7.97,-125.0,-5.5,0.0,77.4,27.2,1997-04-20
1117,1997,4,20,0.02,-139.9,-3.4,-0.4,80.4,27.1,1997-04-20
589,1997,4,20,-0.19,-124.4,-2.8,3.4,85.4,27.02,1997-04-20
31892,1997,4,20,8.96,-140.4,-5.6,-6.9,84.7,25.53,1997-04-20
22396,1997,4,20,-4.99,-170.0,-2.2,-1.4,75.7,28.47,1997-04-20
8130,1997,4,20,2.0,165.0,5.7,2.8,80.9,27.69,1997-04-20
16358,1997,4,20,5.0,-154.9,-7.1,-1.8,91.3,27.02,1997-04-20
12989,1997,4,20,-2.17,-170.0,-2.9,0.7,81.8,28.12,1997-04-20
26019,1997,4,20,8.01,165.0,-5.9,1.4,87.2,27.23,1997-04-20
18416,1997,4,20,4.99,-179.9,,,87.6,27.48,1997-04-20
5663,1997,4,20,1.97,-125.0,0.1,3.5,82.3,26.95,1997-04-20
21858,1997,4,20,-5.0,165.2,3.3,-0.4,73.5,29.02,1997-04-20
8565,1997,4,20,1.99,-169.9,-3.5,2.0,,,1997-04-20
27095,1997,4,20,7.99,-179.9,-1.9,-2.8,,25.98,1997-04-20
14032,1997,4,20,-1.93,-95.25,-3.5,3.3,,,1997-04-20
19869,1997,4,20,-5.01,-124.94,-4.5,2.0,,27.72,1997-04-20
29232,1997,4,20,-8.28,-155.0,-3.5,-1.4,74.4,28.81,1997-04-20
6137,1997,4,20,2.44,137.4,,,80.2,28.36,1997-04-20
9503,1997,4,20,2.43,-96.3,,,85.1,27.48,1997-04-20
11937,1997,4,20,-2.0,156.0,5.9,1.2,84.0,28.66,1997-04-20
26557,1997,4,20,8.01,-170.0,-2.8,2.4,84.8,27.16,1997-04-20
10872,1997,4,20,-2.01,-140.0,-3.1,-1.1,74.3,27.4,1997-04-20
18804,1997,4,21,5.0,-94.94,4.7,1.3,75.5,27.95,1997-04-21
11938,1997,4,21,-2.0,156.0,2.5,4.6,84.4,28.69,1997-04-21
29233,1997,4,21,-8.29,-155.0,-4.4,1.5,75.5,28.89,1997-04-21
31362,1997,4,21,-8.01,-95.1,-6.5,2.6,80.2,26.69,1997-04-21
14499,1997,4,21,5.02,-110.0,-0.8,1.9,80.3,26.95,1997-04-21
29757,1997,4,21,-8.04,164.9,,,78.8,29.3,1997-04-21
15448,1997,4,21,4.91,-139.9,-4.4,-3.8,85.3,27.11,1997-04-21
27619,1997,4,21,8.05,-94.94,,,79.7,28.0,1997-04-21
13518,1997,4,21,-2.01,-180.0,0.8,-4.6,77.9,27.72,1997-04-21
6138,1997,4,21,2.44,137.4,,,76.5,28.33,1997-04-21
20406,1997,4,21,-4.99,-139.9,-4.3,1.3,75.2,27.66,1997-04-21
6569,1997,4,21,1.97,-140.0,-0.9,-0.9,89.0,25.67,1997-04-21
3230,1997,4,21,0.0,165.0,4.7,1.1,74.8,28.88,1997-04-21
20943,1997,4,21,-4.98,-155.0,-5.3,-0.6,80.7,28.34,1997-04-21
19334,1997,4,21,-4.98,-110.0,-4.1,0.9,73.5,26.84,1997-04-21
1643,1997,4,21,0.0,147.0,,,,,1997-04-21
12474,1997,4,21,-1.93,164.4,3.4,-2.3,80.6,,1997-04-21
24518,1997,4,21,8.03,-125.0,-6.0,-3.5,84.7,26.36,1997-04-21
21474,1997,4,21,-5.01,156.0,-1.3,6.2,82.6,28.64,1997-04-21
23466,1997,4,21,-5.03,-95.06,,,84.4,26.98,1997-04-21
7677,1997,4,21,2.0,156.0,7.0,0.2,85.1,28.73,1997-04-21
14033,1997,4,21,-1.93,-95.25,-3.1,2.2,,,1997-04-21
26020,1997,4,21,8.01,165.0,-3.5,2.1,84.3,27.88,1997-04-21
16359,1997,4,21,5.0,-154.9,-4.5,-3.1,90.9,26.73,1997-04-21
1118,1997,4,21,0.02,-140.0,-2.8,1.1,81.0,27.16,1997-04-21
8131,1997,4,21,1.99,165.0,4.2,0.2,79.8,28.73,1997-04-21
30834,1997,4,21,-7.99,-179.9,-2.2,-2.1,73.3,29.02,1997-04-21
8566,1997,4,21,1.99,-169.9,-3.5,-0.7,,,1997-04-21
7146,1997,4,21,1.75,-154.9,-4.8,-0.1,80.6,27.55,1997-04-21
590,1997,4,21,-0.19,-124.4,-3.9,3.5,85.2,26.28,1997-04-21
18417,1997,4,21,4.99,-179.9,,,88.8,27.72,1997-04-21
22935,1997,4,21,-5.03,-179.9,-0.9,-3.0,77.9,27.94,1997-04-21
25509,1997,4,21,7.99,156.0,,,80.1,27.23,1997-04-21
16896,1997,4,21,5.0,156.1,-4.6,2.9,80.7,28.6,1997-04-21
19870,1997,4,21,-5.02,-124.94,-4.8,1.8,,27.75,1997-04-21
25018,1997,4,21,7.95,-155.0,-4.9,-6.0,82.4,26.77,1997-04-21
5664,1997,4,21,1.97,-125.0,-0.6,3.0,78.1,26.7,1997-04-21
2701,1997,4,21,0.0,156.1,,,76.2,28.75,1997-04-21
28157,1997,4,21,-8.06,-109.94,-5.1,0.2,78.3,27.44,1997-04-21
30295,1997,4,21,-8.02,-170.0,-4.2,-1.6,,28.6,1997-04-21
12990,1997,4,21,-2.17,-170.0,-3.6,-1.5,81.8,28.52,1997-04-21
31893,1997,4,21,8.95,-140.4,-5.9,-6.0,86.9,25.45,1997-04-21
9504,1997,4,21,2.43,-96.3,,,84.7,27.6,1997-04-21
28695,1997,4,21,-7.96,-125.0,-5.3,0.0,77.8,27.25,1997-04-21
110,1997,4,21,-0.07,-109.94,-3.0,2.8,80.7,26.45,1997-04-21
11409,1997,4,21,-1.98,-155.0,-4.3,0.9,82.8,27.98,1997-04-21
17427,1997,4,21,5.05,165.0,2.5,1.5,78.6,28.16,1997-04-21
22397,1997,4,21,-4.99,-170.0,-4.8,-1.1,76.9,28.6,1997-04-21
27096,1997,4,21,7.99,-179.9,-4.5,-3.6,,27.44,1997-04-21
15948,1997,4,21,4.93,147.6,2.9,2.5,77.1,28.88,1997-04-21
10873,1997,4,21,-2.02,-140.0,-3.6,2.5,73.5,27.64,1997-04-21
26558,1997,4,21,8.01,-170.0,-4.2,-2.3,86.4,27.34,1997-04-21
2172,1997,4,21,-0.01,-155.0,-4.9,0.3,79.3,27.45,1997-04-21
14912,1997,4,21,5.14,-124.9,-0.8,2.0,85.5,26.97,1997-04-21
23981,1997,4,21,8.04,-110.2,-2.5,1.1,73.3,27.88,1997-04-21
5138,1997,4,21,2.0,-110.75,-1.3,4.8,81.1,26.58,1997-04-21
3760,1997,4,21,-0.03,-170.0,-4.4,-0.8,,,1997-04-21
10338,1997,4,21,-2.04,-124.94,-4.4,1.7,82.4,27.39,1997-04-21
21859,1997,4,21,-5.0,165.2,-1.5,-1.8,69.3,29.27,1997-04-21
7678,1997,4,22,2.0,156.0,4.0,-0.5,84.7,28.78,1997-04-22
14500,1997,4,22,5.02,-110.0,-1.7,1.8,88.3,25.66,1997-04-22
22936,1997,4,22,-5.03,-179.9,0.6,-3.4,78.3,27.61,1997-04-22
6570,1997,4,22,1.98,-140.0,-2.7,-0.4,80.3,27.1,1997-04-22
3761,1997,4,22,-0.03,-170.0,-3.2,0.3,,,1997-04-22
5139,1997,4,22,2.01,-110.75,-2.4,3.8,79.5,26.38,1997-04-22
25510,1997,4,22,7.99,156.0,,,76.2,28.11,1997-04-22
19335,1997,4,22,-4.98,-110.0,-5.6,1.3,78.7,27.16,1997-04-22
31894,1997,4,22,8.96,-140.4,-6.0,-6.6,86.9,25.66,1997-04-22
18805,1997,4,22,5.01,-94.94,4.1,2.8,77.6,28.11,1997-04-22
18418,1997,4,22,4.99,-179.9,,,85.9,28.16,1997-04-22
29758,1997,4,22,-8.04,164.9,,,83.2,28.62,1997-04-22
12991,1997,4,22,-2.16,-170.0,-2.3,0.6,83.7,27.94,1997-04-22
20407,1997,4,22,-5.0,-139.9,-3.6,-0.5,74.8,27.58,1997-04-22
27097,1997,4,22,7.99,-179.9,-4.3,1.7,,28.16,1997-04-22
591,1997,4,22,-0.2,-124.4,-4.0,2.5,85.9,26.84,1997-04-22
13519,1997,4,22,-2.01,-180.0,3.2,-0.3,81.6,26.2,1997-04-22
28158,1997,4,22,-8.06,-109.94,-7.1,0.5,81.2,27.67,1997-04-22
27620,1997,4,22,8.05,-94.94,,,78.4,28.2,1997-04-22
25019,1997,4,22,7.95,-155.0,-6.1,-4.8,81.6,26.73,1997-04-22
15449,1997,4,22,4.92,-139.9,-4.0,-3.7,84.5,27.11,1997-04-22
19871,1997,4,22,-5.01,-124.94,-5.8,0.5,,27.8,1997-04-22
3231,1997,4,22,0.0,165.0,1.8,-1.6,72.2,28.44,1997-04-22
16897,1997,4,22,5.0,156.1,-0.5,2.0,80.7,28.4,1997-04-22
31363,1997,4,22,-8.01,-95.1,-5.4,3.4,77.6,26.45,1997-04-22
11939,1997,4,22,-2.01,156.0,1.4,3.8,85.6,28.56,1997-04-22
23982,1997,4,22,8.04,-110.2,-0.2,2.7,77.1,27.52,1997-04-22
9505,1997,4,22,2.42,-96.3,,,84.7,27.6,1997-04-22
14034,1997,4,22,-1.93,-95.25,-2.4,4.3,,,1997-04-22
30296,1997,4,22,-8.02,-170.0,-3.2,-0.3,,28.12,1997-04-22
2702,1997,4,22,0.0,156.1,,,76.2,28.67,1997-04-22
14913,1997,4,22,5.14,-124.9,2.1,4.2,88.1,26.22,1997-04-22
2173,1997,4,22,-0.01,-155.0,-4.6,0.9,79.7,27.45,1997-04-22
28696,1997,4,22,-7.97,-125.0,-5.5,-1.5,78.6,27.36,1997-04-22
30835,1997,4,22,-7.98,-179.9,-1.9,-3.0,75.4,28.89,1997-04-22
10339,1997,4,22,-2.05,-124.94,-5.2,1.0,81.2,27.47,1997-04-22
111,1997,4,22,-0.07,-109.94,-3.2,2.0,77.9,26.44,1997-04-22
1119,1997,4,22,0.02,-139.9,-1.4,0.1,81.3,27.03,1997-04-22
21860,1997,4,22,-5.0,165.2,-3.5,-2.7,73.1,29.14,1997-04-22
22398,1997,4,22,-4.99,-170.0,-3.5,0.8,76.9,28.55,1997-04-22
29234,1997,4,22,-8.28,-155.0,-5.4,1.3,77.8,28.69,1997-04-22
21475,1997,4,22,-5.01,156.0,-2.1,3.9,82.6,28.56,1997-04-22
11410,1997,4,22,-1.97,-155.0,-4.3,2.2,80.1,27.98,1997-04-22
8132,1997,4,22,2.0,165.0,1.9,-3.0,78.6,28.89,1997-04-22
8567,1997,4,22,1.99,-169.9,-2.7,0.4,,,1997-04-22
15949,1997,4,22,4.94,147.9,3.5,2.1,77.1,28.9,1997-04-22
17428,1997,4,22,5.04,165.0,0.7,-0.3,76.5,28.75,1997-04-22
10874,1997,4,22,-2.01,-139.9,-3.4,1.2,71.4,27.56,1997-04-22
23467,1997,4,22,-5.03,-95.06,,,81.1,27.05,1997-04-22
16360,1997,4,22,4.99,-154.9,-5.7,-4.3,92.5,26.34,1997-04-22
5665,1997,4,22,1.96,-125.0,-2.8,3.6,79.4,27.73,1997-04-22
26021,1997,4,22,8.0,165.0,-1.2,1.4,82.3,28.28,1997-04-22
6139,1997,4,22,2.44,137.4,,,73.3,28.72,1997-04-22
20944,1997,4,22,-5.02,-155.0,-4.9,-0.3,79.1,28.34,1997-04-22
12475,1997,4,22,-1.93,164.4,0.9,-2.9,81.0,,1997-04-22
24519,1997,4,22,8.03,-125.0,-3.1,-4.4,89.2,25.17,1997-04-22
1644,1997,4,22,0.0,147.0,,,,,1997-04-22
26559,1997,4,22,8.01,-170.0,-7.7,-1.3,85.6,27.66,1997-04-22
7147,1997,4,22,1.75,-154.8,-4.9,0.4,79.4,27.62,1997-04-22
14501,1997,4,23,5.03,-110.0,0.4,1.3,84.3,26.6,1997-04-23
15450,1997,4,23,4.92,-139.9,-4.0,-4.7,81.7,27.52,1997-04-23
17429,1997,4,23,5.05,165.0,-0.2,-3.8,79.4,28.67,1997-04-23
27098,1997,4,23,7.99,-179.9,-2.3,1.2,,26.9,1997-04-23
2703,1997,4,23,-0.01,156.1,,,78.2,28.16,1997-04-23
11940,1997,4,23,-2.0,156.0,1.3,-0.9,86.8,27.97,1997-04-23
29759,1997,4,23,-8.04,164.9,,,82.0,29.3,1997-04-23
18806,1997,4,23,5.01,-94.94,5.3,3.0,77.2,,1997-04-23
3762,1997,4,23,-0.03,-170.0,-3.5,0.3,,,1997-04-23
28159,1997,4,23,-8.06,-109.94,-7.5,1.8,84.9,27.39,1997-04-23
26560,1997,4,23,8.01,-170.0,-6.8,-2.5,76.2,28.25,1997-04-23
26022,1997,4,23,8.0,165.0,-4.9,-3.2,85.5,27.56,1997-04-23
14035,1997,4,23,-1.94,-95.25,-2.5,4.2,,,1997-04-23
28697,1997,4,23,-7.97,-125.0,-5.8,-0.3,78.2,27.4,1997-04-23
112,1997,4,23,-0.07,-109.94,-2.2,1.5,81.9,26.52,1997-04-23
12992,1997,4,23,-2.16,-170.0,-3.8,0.8,82.9,28.36,1997-04-23
10340,1997,4,23,-2.05,-124.94,-4.3,-0.1,80.4,27.52,1997-04-23
31895,1997,4,23,8.96,-140.4,-5.8,-5.4,84.7,25.56,1997-04-23
3232,1997,4,23,0.0,165.0,1.7,-3.5,78.0,28.55,1997-04-23
16361,1997,4,23,4.99,-154.9,-5.4,-1.0,89.7,27.3,1997-04-23
30297,1997,4,23,-8.02,-170.0,-3.5,0.3,,28.69,1997-04-23
21861,1997,4,23,-5.0,165.2,-3.2,-3.2,76.8,28.52,1997-04-23
22399,1997,4,23,-4.99,-170.0,-4.0,1.5,76.1,28.7,1997-04-23
20945,1997,4,23,-4.98,-155.0,-4.4,0.1,77.8,28.19,1997-04-23
10875,1997,4,23,-2.01,-140.0,-4.3,0.9,74.3,27.52,1997-04-23
5666,1997,4,23,1.97,-125.0,-3.3,2.2,82.3,27.62,1997-04-23
12476,1997,4,23,-1.94,164.4,1.3,-4.3,82.5,,1997-04-23
22937,1997,4,23,-5.03,-179.9,-4.5,0.5,75.9,28.36,1997-04-23
5140,1997,4,23,2.0,-110.75,-1.0,3.0,80.7,26.42,1997-04-23
1120,1997,4,23,0.02,-140.0,-3.0,1.1,82.6,26.58,1997-04-23
11411,1997,4,23,-1.98,-155.0,-4.1,1.3,80.1,28.02,1997-04-23
19336,1997,4,23,-4.98,-110.0,-5.1,-0.4,81.0,27.36,1997-04-23
9506,1997,4,23,2.42,-96.3,,,82.7,27.7,1997-04-23
592,1997,4,23,-0.2,-124.4,-2.8,0.1,84.7,27.02,1997-04-23
1645,1997,4,23,0.0,147.0,,,,,1997-04-23
29235,1997,4,23,-8.28,-155.0,-5.7,-0.2,79.0,28.38,1997-04-23
18419,1997,4,23,4.99,-179.9,,,88.0,27.72,1997-04-23
6140,1997,4,23,2.44,137.4,,,74.5,28.52,1997-04-23
24520,1997,4,23,8.02,-125.0,-4.1,-2.6,83.8,26.28,1997-04-23
30836,1997,4,23,-7.99,-179.9,-3.2,0.5,79.4,27.8,1997-04-23
7148,1997,4,23,1.75,-154.8,-3.8,0.8,77.7,27.73,1997-04-23
6571,1997,4,23,1.98,-140.0,-3.2,-2.3,81.2,27.3,1997-04-23
2174,1997,4,23,-0.01,-155.0,-3.9,0.4,80.5,27.52,1997-04-23
23468,1997,4,23,-5.03,-95.06,,,81.9,27.05,1997-04-23
8133,1997,4,23,2.0,165.0,1.1,-3.8,78.2,28.94,1997-04-23
13520,1997,4,23,-2.01,-180.0,-2.2,0.8,72.1,28.36,1997-04-23
16898,1997,4,23,5.0,156.1,-0.5,-0.4,80.0,28.4,1997-04-23
31364,1997,4,23,-8.01,-95.1,-6.1,4.3,78.7,26.45,1997-04-23
25511,1997,4,23,8.0,156.0,,,77.1,28.19,1997-04-23
14914,1997,4,23,5.12,-124.9,0.5,1.9,87.6,26.22,1997-04-23
15950,1997,4,23,5.01,148.4,4.3,2.2,76.3,28.88,1997-04-23
19872,1997,4,23,-5.02,-124.94,-5.3,2.1,,27.88,1997-04-23
25020,1997,4,23,7.95,-155.0,-5.6,-5.1,81.6,26.97,1997-04-23
23983,1997,4,23,8.05,-110.2,1.4,1.2,76.3,27.7,1997-04-23
8568,1997,4,23,1.99,-169.9,-3.6,0.3,,,1997-04-23
21476,1997,4,23,-5.01,156.0,-2.5,4.9,86.0,27.98,1997-04-23
20408,1997,4,23,-4.99,-139.9,-5.2,-0.5,76.4,27.81,1997-04-23
7679,1997,4,23,2.0,156.0,2.8,-4.3,82.9,28.81,1997-04-23
27621,1997,4,23,8.05,-94.94,,,77.2,28.36,1997-04-23
8134,1997,4,24,2.0,165.0,1.6,-2.2,80.9,28.2,1997-04-24
11941,1997,4,24,-2.0,156.0,2.3,-1.8,88.3,27.56,1997-04-24
30837,1997,4,24,-7.99,-179.9,-4.4,-2.1,78.2,28.42,1997-04-24
1121,1997,4,24,0.02,-139.9,-3.0,1.8,82.3,26.72,1997-04-24
113,1997,4,24,-0.07,-109.94,-2.4,0.7,83.4,26.56,1997-04-24
13521,1997,4,24,-2.01,-180.0,-2.1,-2.1,74.1,28.52,1997-04-24
28698,1997,4,24,-7.97,-125.0,-5.3,0.2,76.1,27.28,1997-04-24
27099,1997,4,24,7.99,-179.9,-5.1,-2.5,,26.8,1997-04-24
20946,1997,4,24,-4.98,-155.0,-4.4,-1.4,78.3,27.88,1997-04-24
593,1997,4,24,-0.19,-124.4,-3.6,2.2,87.0,26.84,1997-04-24
18420,1997,4,24,5.0,-179.9,,,90.8,26.98,1997-04-24
5667,1997,4,24,1.96,-125.0,-4.0,3.0,81.4,27.45,1997-04-24
2704,1997,4,24,-0.01,156.1,,,77.0,27.98,1997-04-24
19873,1997,4,24,-5.02,-124.94,-4.7,1.4,,27.6,1997-04-24
3763,1997,4,24,-0.02,-170.0,-2.9,-1.3,,,1997-04-24
14036,1997,4,24,-1.94,-95.25,-2.9,2.2,,,1997-04-24
25021,1997,4,24,7.95,-155.0,-4.9,-5.0,79.6,26.73,1997-04-24
2175,1997,4,24,-0.01,-155.0,-2.6,-0.3,80.1,27.22,1997-04-24
7149,1997,4,24,1.76,-154.8,-1.6,-0.2,80.2,27.27,1997-04-24
30298,1997,4,24,-8.02,-170.0,-4.9,-0.7,,28.8,1997-04-24
22938,1997,4,24,-5.02,-179.9,-4.6,-1.9,76.3,28.8,1997-04-24
25512,1997,4,24,7.99,156.0,,,81.7,27.9,1997-04-24
29236,1997,4,24,-8.28,-155.0,-4.9,-1.9,75.9,28.66,1997-04-24
12993,1997,4,24,-2.17,-170.0,-4.2,-2.8,82.9,28.23,1997-04-24
11412,1997,4,24,-1.98,-155.0,-3.5,-0.3,78.9,27.88,1997-04-24
31896,1997,4,24,8.96,-140.4,-5.0,-4.4,84.7,25.53,1997-04-24
10341,1997,4,24,-2.05,-124.94,-4.2,0.5,84.0,26.98,1997-04-24
28160,1997,4,24,-8.06,-109.94,-6.6,1.8,79.7,27.27,1997-04-24
16899,1997,4,24,5.0,156.1,-0.9,-1.0,81.1,28.1,1997-04-24
8569,1997,4,24,1.99,-169.9,-3.2,-3.3,,,1997-04-24
31365,1997,4,24,-8.01,-95.1,-5.3,4.0,79.4,26.56,1997-04-24
20409,1997,4,24,-4.99,-139.9,-5.2,0.6,75.6,27.94,1997-04-24
23469,1997,4,24,-5.03,-95.06,,,83.2,27.05,1997-04-24
12477,1997,4,24,-1.93,164.4,1.4,-1.0,82.5,,1997-04-24
21477,1997,4,24,-5.01,156.0,-1.7,-1.6,86.0,27.2,1997-04-24
29760,1997,4,24,-8.03,164.9,,,86.1,27.3,1997-04-24
6572,1997,4,24,1.98,-140.0,-2.1,1.9,82.8,27.1,1997-04-24
23984,1997,4,24,8.05,-110.2,2.1,-1.2,78.4,27.95,1997-04-24
26023,1997,4,24,8.0,165.0,-3.3,-3.1,81.1,28.4,1997-04-24
27622,1997,4,24,8.04,-94.94,,,76.8,28.23,1997-04-24
6141,1997,4,24,2.44,137.4,,,72.9,28.44,1997-04-24
14502,1997,4,24,5.02,-110.0,1.8,-1.4,79.0,26.72,1997-04-24
10876,1997,4,24,-2.01,-140.0,-5.3,1.9,73.1,27.9,1997-04-24
3233,1997,4,24,0.0,165.0,2.4,-2.0,75.9,28.44,1997-04-24
15451,1997,4,24,4.91,-139.9,-5.1,-3.9,87.4,26.64,1997-04-24
9507,1997,4,24,2.43,-96.3,,,83.1,27.94,1997-04-24
26561,1997,4,24,8.01,-170.0,-4.7,-3.4,75.5,28.02,1997-04-24
16362,1997,4,24,4.99,-154.9,-3.3,-4.7,92.5,26.3,1997-04-24
18807,1997,4,24,5.01,-94.94,6.1,1.5,77.6,28.19,1997-04-24
21862,1997,4,24,-5.0,165.2,2.0,1.0,78.0,27.83,1997-04-24
14915,1997,4,24,5.13,-124.9,0.0,1.3,84.2,26.69,1997-04-24
24521,1997,4,24,8.03,-125.0,-0.3,1.6,82.6,26.48,1997-04-24
7680,1997,4,24,2.0,156.0,1.1,-4.9,83.2,28.73,1997-04-24
17430,1997,4,24,5.05,165.0,-1.8,-0.8,86.7,27.12,1997-04-24
1646,1997,4,24,0.0,147.0,,,,,1997-04-24
15951,1997,4,24,5.21,148.9,3.7,-1.3,77.5,28.64,1997-04-24
19337,1997,4,24,-4.98,-110.0,-7.1,1.1,79.9,27.23,1997-04-24
22400,1997,4,24,-4.99,-170.0,-5.8,-1.0,76.9,28.95,1997-04-24
5141,1997,4,24,2.0,-110.75,-1.3,1.8,79.1,26.86,1997-04-24
27623,1997,4,25,8.05,-94.94,,,78.8,27.52,1997-04-25
9508,1997,4,25,2.43,-96.3,,,87.6,27.3,1997-04-25
15452,1997,4,25,4.91,-139.9,-3.0,-0.6,79.2,27.11,1997-04-25
594,1997,4,25,-0.19,-124.4,-1.1,1.2,85.1,26.86,1997-04-25
8135,1997,4,25,2.0,165.0,1.9,2.9,77.8,28.62,1997-04-25
2705,1997,4,25,-0.01,156.1,,,72.8,,1997-04-25
19338,1997,4,25,-4.99,-110.0,-4.8,2.8,78.7,26.84,1997-04-25
1647,1997,4,25,0.0,147.0,,,,,1997-04-25
18421,1997,4,25,5.0,-179.9,,,,23.73,1997-04-25
11413,1997,4,25,-1.98,-155.0,-3.2,0.7,78.5,27.95,1997-04-25
7150,1997,4,25,1.74,-154.8,-4.2,-0.6,81.8,26.9,1997-04-25
3234,1997,4,25,0.0,165.0,1.9,2.3,79.5,27.53,1997-04-25
25513,1997,4,25,7.99,156.0,,,76.2,28.34,1997-04-25
22939,1997,4,25,-5.03,-179.9,-5.9,-0.8,75.5,29.05,1997-04-25
6573,1997,4,25,1.98,-140.0,-3.6,1.9,79.1,27.4,1997-04-25
2176,1997,4,25,-0.01,-155.0,-3.4,-0.8,80.9,27.27,1997-04-25
5142,1997,4,25,2.0,-110.75,-0.4,4.3,79.1,26.9,1997-04-25
24522,1997,4,25,8.03,-125.0,2.3,-0.4,82.6,26.52,1997-04-25
3764,1997,4,25,-0.02,-170.0,-4.9,-0.5,,,1997-04-25
10342,1997,4,25,-2.04,-124.94,-3.6,0.6,79.2,27.52,1997-04-25
7681,1997,4,25,2.0,156.0,1.0,-3.0,81.8,28.7,1997-04-25
25022,1997,4,25,7.95,-155.0,-5.0,-4.0,78.3,26.62,1997-04-25
12478,1997,4,25,-1.94,164.4,0.8,3.6,82.9,,1997-04-25
19874,1997,4,25,-5.02,-124.94,-4.0,1.5,,27.75,1997-04-25
23985,1997,4,25,8.05,-110.2,3.2,-0.3,77.1,28.16,1997-04-25
31366,1997,4,25,-8.01,-95.1,-5.2,3.6,81.3,26.56,1997-04-25
14037,1997,4,25,-1.94,-95.25,1.8,-0.5,,,1997-04-25
18808,1997,4,25,5.01,-94.94,3.9,-0.2,80.4,27.67,1997-04-25
12994,1997,4,25,-2.16,-170.0,-5.1,-2.3,79.6,28.78,1997-04-25
29761,1997,4,25,-8.05,164.9,,,82.0,28.62,1997-04-25
31897,1997,4,25,8.96,-140.4,-4.7,-5.0,87.3,25.53,1997-04-25
23470,1997,4,25,-5.03,-95.06,,,84.0,27.28,1997-04-25
11942,1997,4,25,-2.0,156.0,1.4,-2.2,85.6,27.97,1997-04-25
14916,1997,4,25,5.13,-124.9,0.0,2.5,82.9,27.28,1997-04-25
8570,1997,4,25,1.98,-169.9,-4.1,-2.1,,,1997-04-25
16363,1997,4,25,5.0,-154.9,-3.4,-5.9,83.8,27.4,1997-04-25
26562,1997,4,25,8.01,-170.0,-7.5,-4.0,77.3,28.05,1997-04-25
114,1997,4,25,-0.07,-109.94,-1.3,2.3,82.2,26.45,1997-04-25
21863,1997,4,25,-5.0,165.2,0.7,3.8,78.0,27.88,1997-04-25
17431,1997,4,25,5.05,165.0,-0.9,-0.1,83.1,27.84,1997-04-25
22401,1997,4,25,-4.98,-170.0,-5.4,-1.0,78.5,28.47,1997-04-25
15952,1997,4,25,5.26,149.1,1.9,-3.5,74.2,28.8,1997-04-25
27100,1997,4,25,7.98,-179.9,-8.2,-4.2,,28.16,1997-04-25
28699,1997,4,25,-7.97,-125.0,-6.0,0.7,81.0,27.31,1997-04-25
6142,1997,4,25,2.43,137.4,,,72.5,28.44,1997-04-25
1122,1997,4,25,0.02,-139.9,-3.9,0.5,81.0,27.28,1997-04-25
29237,1997,4,25,-8.28,-155.0,-3.2,-1.0,73.6,28.84,1997-04-25
21478,1997,4,25,-5.01,156.0,1.0,-0.6,86.0,27.25,1997-04-25
28161,1997,4,25,-8.05,-109.94,-5.7,3.3,78.3,27.39,1997-04-25
